ObservationID	Count	SpeciesID
RHOE_10.02_2011_2	1	5900
RHOE_10.02_2012_1	1	70
RHOE_10.02_2012_1	1	720
RHOE_10.02_2012_1	7	1220
RHOE_10.02_2012_1	14	1820
RHOE_10.02_2012_1	22	1840
RHOE_10.02_2012_1	159	1860
RHOE_10.02_2012_1	1	4240
RHOE_10.02_2012_1	2	4290
RHOE_10.02_2012_1	2	5820
RHOE_10.02_2012_11	5	720
RHOE_10.02_2012_11	8	1220
RHOE_10.02_2012_11	1	1780
RHOE_10.02_2012_11	3	1820
RHOE_10.02_2012_11	28	1840
RHOE_10.02_2012_11	300	1860
RHOE_10.02_2012_11	14	1940
RHOE_10.02_2012_11	6	4240
RHOE_10.02_2012_11	5	4290
RHOE_10.02_2012_11	13	5820
RHOE_10.02_2012_12	1	70
RHOE_10.02_2012_12	8	1220
RHOE_10.02_2012_12	1	1780
RHOE_10.02_2012_12	8	1840
RHOE_10.02_2012_12	334	1860
RHOE_10.02_2012_12	3	1940
RHOE_10.02_2012_12	1	4240
RHOE_10.02_2012_12	1	4290
RHOE_10.02_2013_1	1	720
RHOE_10.02_2013_1	2	1220
RHOE_10.02_2013_1	17	1660
RHOE_10.02_2013_1	1	1780
RHOE_10.02_2013_1	8	1820
RHOE_10.02_2013_1	20	1840
RHOE_10.02_2013_1	70	1860
RHOE_10.02_2013_1	1	1980
RHOE_10.02_2013_1	7	4240
RHOE_10.02_2013_1	11	4290
RHOE_10.02_2013_11	2	70
RHOE_10.02_2013_11	3	720
RHOE_10.02_2013_11	10	1220
RHOE_10.02_2013_11	91	1660
RHOE_10.02_2013_11	15	1820
RHOE_10.02_2013_11	10	1840
RHOE_10.02_2013_11	273	1860
RHOE_10.02_2013_11	11	4240
RHOE_10.02_2013_11	7	4290
RHOE_10.02_2013_11	7	5190
RHOE_10.02_2013_11	2	5530
RHOE_10.02_2013_11	22	5820
RHOE_10.02_2013_12	4	1220
RHOE_10.02_2013_12	4	1660
RHOE_10.02_2013_12	4	1820
RHOE_10.02_2013_12	11	1840
RHOE_10.02_2013_12	263	1860
RHOE_10.02_2013_12	2	4070
RHOE_10.02_2013_12	4	4240
RHOE_10.02_2013_12	2	4290
RHOE_10.02_2014_1	1	70
RHOE_10.02_2014_1	1	720
RHOE_10.02_2014_1	15	1220
RHOE_10.02_2014_1	6	1610
RHOE_10.02_2014_1	25	1660
RHOE_10.02_2014_1	27	1730
RHOE_10.02_2014_1	8	1820
RHOE_10.02_2014_1	4	1840
RHOE_10.02_2014_1	244	1860
RHOE_10.02_2014_1	7	1980
RHOE_10.02_2014_1	1	2030
RHOE_10.02_2014_1	1	4070
RHOE_10.02_2014_1	5	4240
RHOE_10.02_2014_1	6	4290
RHOE_10.02_2014_1	11	5820
RHOE_10.02_2014_2	1	70
RHOE_10.02_2014_2	3	1220
RHOE_10.02_2014_2	16	1660
RHOE_10.02_2014_2	15	1730
RHOE_10.02_2014_2	17	1820
RHOE_10.02_2014_2	17	1840
RHOE_10.02_2014_2	220	1860
RHOE_10.02_2014_2	11	1980
RHOE_10.02_2014_2	7	2030
RHOE_10.02_2014_2	1	4070
RHOE_10.02_2014_2	4	4240
RHOE_10.02_2014_2	16	4290
RHOE_10.02_2014_2	2	5530
RHOE_10.03_1999_1	18	720
RHOE_10.03_1999_1	5	1220
RHOE_10.03_1999_1	1	1520
RHOE_10.03_1999_1	80	1860
RHOE_10.03_1999_1	10	1980
RHOE_10.03_1999_1	30	4240
RHOE_10.03_2000_1	5	720
RHOE_10.03_2000_1	1	1220
RHOE_10.03_2000_1	35	4290
RHOE_10.03_2001_1	1	720
RHOE_10.03_2001_1	1	1860
RHOE_10.03_2001_1	40	4290
RHOE_10.03_2002_1	12	1860
RHOE_10.03_2002_1	3	4290
RHOE_10.03_2003_1	5	720
RHOE_10.03_2003_1	1	1220
RHOE_10.03_2003_1	45	1860
RHOE_10.03_2003_1	2	4240
RHOE_10.03_2003_1	45	4290
RHOE_10.03_2005_1	9	720
RHOE_10.03_2005_1	2	1220
RHOE_10.03_2005_1	2	1840
RHOE_10.03_2005_1	12	1860
RHOE_10.03_2005_1	6	1980
RHOE_10.03_2005_1	5	2030
RHOE_10.03_2005_1	5	4240
RHOE_10.03_2005_1	20	4290
RHOE_10.03_2005_1	1	5190
RHOE_10.03_2005_1	1	5530
RHOE_10.03_2007_1	22	720
RHOE_10.03_2007_1	6	1220
RHOE_10.03_2007_1	1	1820
RHOE_10.03_2007_1	13	1840
RHOE_10.03_2007_1	25	1860
RHOE_10.03_2007_1	3	1940
RHOE_10.03_2007_1	5	1980
RHOE_10.03_2007_1	9	2030
RHOE_10.03_2007_1	4	4240
RHOE_10.04_1995_1	2	1220
RHOE_10.04_1995_1	2	1940
RHOE_10.04_1995_1	4	4240
RHOE_10.04_1995_1	7	4290
RHOE_10.04_1995_1	1	5530
RHOE_10.04_1995_1	6	5820
RHOE_10.04_1995_1	1	5900
RHOE_10.04_1998_1	2	1860
RHOE_10.04_1999_1	2	720
RHOE_10.04_1999_1	35	1860
RHOE_10.04_1999_1	1	5530
RHOE_10.04_2000_1	10	1860
RHOE_10.04_2000_1	2	5820
RHOE_10.04_2006_1	2	1840
RHOE_10.04_2006_11	2	70
RHOE_10.04_2006_11	1	1220
RHOE_10.04_2006_11	31	1860
RHOE_10.04_2006_11	1	2030
RHOE_10.04_2006_11	1	4290
RHOE_10.04_2006_11	14	5820
RHOE_10.04_2006_12	2	1860
RHOE_10.04_2007_1	2	1220
RHOE_10.04_2007_1	1	4240
RHOE_10.04_2007_1	30	5820
RHOE_10.04_2007_2	2	1840
RHOE_10.04_2007_2	13	1860
RHOE_10.04_2007_2	34	5820
RHOE_10.04_2010_1	5	5820
RHOE_10.05_1996_1	1	90
RHOE_10.05_1996_1	5	4240
RHOE_10.05_1996_1	1	4290
RHOE_10.05_1997_1	1	1220
RHOE_10.05_1997_1	1	1660
RHOE_10.05_1997_1	45	1860
RHOE_10.05_1997_1	20	5820
RHOE_10.05_1997_1	18	5900
RHOE_10.05_1997_1	1	5920
RHOE_10.05_1998_1	5	90
RHOE_10.05_1998_1	3	1220
RHOE_10.05_1998_1	1	1660
RHOE_10.05_1998_1	65	1860
RHOE_10.05_1998_1	3	4240
RHOE_10.05_1998_1	2	4290
RHOE_10.05_1998_1	150	5820
RHOE_10.05_1998_1	5	5900
RHOE_10.05_1998_1	8	5920
RHOE_10.05_1999_1	5	90
RHOE_10.05_1999_1	4	1220
RHOE_10.05_1999_1	60	1860
RHOE_10.05_1999_1	1	2030
RHOE_10.05_1999_1	2	4240
RHOE_10.05_1999_1	6	4290
RHOE_10.05_1999_1	68	5820
RHOE_10.05_1999_1	12	5900
RHOE_10.05_1999_1	1	5920
RHOE_10.05_2001_1	5	1860
RHOE_10.05_2001_1	6	4240
RHOE_10.05_2001_1	1	4290
RHOE_10.05_2001_1	250	5820
RHOE_10.05_2001_1	15	5900
RHOE_10.05_2001_1	1	5920
RHOE_10.05_2002_1	35	1860
RHOE_10.05_2002_1	12	4240
RHOE_10.05_2002_1	4	4290
RHOE_10.05_2004_1	4	90
RHOE_10.05_2004_1	2	1220
RHOE_10.05_2004_1	50	1860
RHOE_10.05_2004_1	6	4240
RHOE_10.05_2004_1	15	4290
RHOE_10.05_2005_1	5	90
RHOE_10.05_2005_1	2	720
RHOE_10.05_2005_1	38	1860
RHOE_10.05_2005_1	1	2020
RHOE_10.05_2005_1	1	2030
RHOE_10.05_2005_1	4	4240
RHOE_10.05_2005_1	6	4290
RHOE_10.05_2005_1	288	5820
RHOE_10.05_2006_1	2	90
RHOE_10.05_2006_1	1	1220
RHOE_10.05_2006_1	45	1860
RHOE_10.05_2006_1	1	2020
RHOE_10.05_2006_1	3	4240
RHOE_10.05_2006_1	13	4290
RHOE_10.05_2006_11	1	90
RHOE_10.05_2006_11	1	1220
RHOE_10.05_2006_11	30	1860
RHOE_10.05_2006_11	7	4240
RHOE_10.05_2006_11	6	4290
RHOE_10.05_2006_12	2	90
RHOE_10.05_2006_12	2	720
RHOE_10.05_2006_12	2	1220
RHOE_10.05_2006_12	27	1860
RHOE_10.05_2006_12	11	4240
RHOE_10.05_2006_12	11	4290
RHOE_10.05_2006_12	43	5820
RHOE_10.05_2007_1	2	90
RHOE_10.05_2007_1	41	1860
RHOE_10.05_2007_1	7	4240
RHOE_10.05_2007_1	8	4290
RHOE_10.05_2007_1	250	5820
RHOE_10.05_2007_2	8	90
RHOE_10.05_2007_2	37	1860
RHOE_10.05_2007_2	3	2030
RHOE_10.05_2007_2	7	4240
RHOE_10.05_2007_2	12	4290
RHOE_10.05_2007_2	6	5820
RHOE_10.05_2008_11	2	90
RHOE_10.05_2008_11	1	1220
RHOE_10.05_2008_11	2	1520
RHOE_10.05_2008_11	48	1860
RHOE_10.05_2008_11	23	4240
RHOE_10.05_2008_11	6	4290
RHOE_10.05_2008_11	120	5820
RHOE_10.05_2008_12	1	1220
RHOE_10.05_2008_12	2	1520
RHOE_10.05_2008_12	50	1860
RHOE_10.05_2008_12	22	4240
RHOE_10.05_2008_12	4	4290
RHOE_10.05_2008_12	136	5820
RHOE_10.05_2008_12	2	5900
RHOE_10.05_2009_1	1	90
RHOE_10.05_2009_1	2	1520
RHOE_10.05_2009_1	1	1610
RHOE_10.05_2009_1	69	1860
RHOE_10.05_2009_1	3	4240
RHOE_10.05_2009_1	8	4290
RHOE_10.05_2009_1	154	5820
RHOE_10.05_2009_11	1	90
RHOE_10.05_2009_11	2	1220
RHOE_10.05_2009_11	2	1520
RHOE_10.05_2009_11	1	1610
RHOE_10.05_2009_11	10	1660
RHOE_10.05_2009_11	56	1860
RHOE_10.05_2009_11	11	4240
RHOE_10.05_2009_11	9	4290
RHOE_10.05_2009_11	65	5820
RHOE_10.05_2009_12	3	720
RHOE_10.05_2009_12	2	1520
RHOE_10.05_2009_12	1	1610
RHOE_10.05_2009_12	39	1860
RHOE_10.05_2009_12	14	4240
RHOE_10.05_2009_12	4	4290
RHOE_10.05_2009_12	79	5820
RHOE_10.05_2009_2	3	90
RHOE_10.05_2009_2	2	1520
RHOE_10.05_2009_2	53	1860
RHOE_10.05_2009_2	25	4240
RHOE_10.05_2009_2	8	4290
RHOE_10.05_2009_2	102	5820
RHOE_10.05_2010_1	1	1220
RHOE_10.05_2010_1	2	1520
RHOE_10.05_2010_1	1	1610
RHOE_10.05_2010_1	42	1860
RHOE_10.05_2010_1	1	4240
RHOE_10.05_2010_1	8	4290
RHOE_10.05_2010_1	6	5820
RHOE_10.05_2010_2	44	1860
RHOE_10.05_2010_2	12	4240
RHOE_10.05_2010_2	17	5820
RHOE_10.05_2011_11	11	70
RHOE_10.05_2011_11	2	90
RHOE_10.05_2011_11	2	1520
RHOE_10.05_2011_11	103	1660
RHOE_10.05_2011_11	59	1860
RHOE_10.05_2011_11	1	2030
RHOE_10.05_2011_11	30	4240
RHOE_10.05_2011_11	122	4290
RHOE_10.05_2011_11	37	5820
RHOE_10.05_2011_12	7	70
RHOE_10.05_2011_12	2	90
RHOE_10.05_2011_12	1	1220
RHOE_10.05_2011_12	2	1520
RHOE_10.05_2011_12	47	1660
RHOE_10.05_2011_12	45	1860
RHOE_10.05_2011_12	6	1980
RHOE_10.05_2011_12	4	2030
RHOE_10.05_2011_12	20	4240
RHOE_10.05_2011_12	62	4290
RHOE_10.05_2011_12	32	5820
RHOE_10.05_2011_12	6	5900
RHOE_10.05_2012_1	8	70
RHOE_10.05_2012_1	2	90
RHOE_10.05_2012_1	2	720
RHOE_10.05_2012_1	1	1220
RHOE_10.05_2012_1	2	1520
RHOE_10.05_2012_1	17	1660
RHOE_10.05_2012_1	22	1860
RHOE_10.05_2012_1	14	1980
RHOE_10.05_2012_1	23	2030
RHOE_10.05_2012_1	11	4240
RHOE_10.05_2012_1	45	4290
RHOE_10.05_2012_1	60	5820
RHOE_10.05_2012_11	2	90
RHOE_10.05_2012_11	2	1220
RHOE_10.05_2012_11	8	1520
RHOE_10.05_2012_11	434	1660
RHOE_10.05_2012_11	4	1670
RHOE_10.05_2012_11	6	1820
RHOE_10.05_2012_11	166	1860
RHOE_10.05_2012_11	4	1980
RHOE_10.05_2012_11	46	2030
RHOE_10.05_2012_11	54	4240
RHOE_10.05_2012_11	306	4290
RHOE_10.05_2012_11	1400	5820
RHOE_10.05_2012_12	15	70
RHOE_10.05_2012_12	13	720
RHOE_10.05_2012_12	4	1520
RHOE_10.05_2012_12	38	1660
RHOE_10.05_2012_12	4	1820
RHOE_10.05_2012_12	52	1860
RHOE_10.05_2012_12	3	1980
RHOE_10.05_2012_12	21	2030
RHOE_10.05_2012_12	37	4240
RHOE_10.05_2012_12	198	4290
RHOE_10.05_2012_12	87	5820
RHOE_10.05_2012_12	2	5920
RHOE_10.05_2012_2	10	70
RHOE_10.05_2012_2	2	90
RHOE_10.05_2012_2	4	720
RHOE_10.05_2012_2	1	1220
RHOE_10.05_2012_2	2	1520
RHOE_10.05_2012_2	40	1660
RHOE_10.05_2012_2	29	1860
RHOE_10.05_2012_2	25	1980
RHOE_10.05_2012_2	26	2030
RHOE_10.05_2012_2	39	4240
RHOE_10.05_2012_2	92	4290
RHOE_10.05_2012_2	94	5820
RHOE_10.05_2012_2	2	5900
RHOE_10.05_2013_11	10	70
RHOE_10.05_2013_11	4	90
RHOE_10.05_2013_11	12	720
RHOE_10.05_2013_11	1	1220
RHOE_10.05_2013_11	1	1520
RHOE_10.05_2013_11	4	1610
RHOE_10.05_2013_11	28	1660
RHOE_10.05_2013_11	40	1860
RHOE_10.05_2013_11	8	1980
RHOE_10.05_2013_11	36	2030
RHOE_10.05_2013_11	36	4240
RHOE_10.05_2013_11	57	4290
RHOE_10.05_2013_11	36	5820
RHOE_10.05_2013_12	12	70
RHOE_10.05_2013_12	3	90
RHOE_10.05_2013_12	17	720
RHOE_10.05_2013_12	4	1520
RHOE_10.05_2013_12	4	1610
RHOE_10.05_2013_12	65	1860
RHOE_10.05_2013_12	19	1980
RHOE_10.05_2013_12	38	2030
RHOE_10.05_2013_12	33	4240
RHOE_10.05_2013_12	55	4290
RHOE_10.05_2013_12	103	5820
RHOE_10.05_2013_2	14	70
RHOE_10.05_2013_2	3	90
RHOE_10.05_2013_2	3	720
RHOE_10.05_2013_2	2	1520
RHOE_10.05_2013_2	49	1660
RHOE_10.05_2013_2	16	1820
RHOE_10.05_2013_2	40	1860
RHOE_10.05_2013_2	15	1980
RHOE_10.05_2013_2	31	2030
RHOE_10.05_2013_2	62	4240
RHOE_10.05_2013_2	155	4290
RHOE_10.05_2013_2	114	5820
RHOE_10.05_2013_2	4	5900
RHOE_10.05_2013_2	2	5910
RHOE_10.05_2014_1	19	70
RHOE_10.05_2014_1	6	90
RHOE_10.05_2014_1	5	720
RHOE_10.05_2014_1	4	1520
RHOE_10.05_2014_1	4	1610
RHOE_10.05_2014_1	6	1660
RHOE_10.05_2014_1	31	1860
RHOE_10.05_2014_1	7	1980
RHOE_10.05_2014_1	18	2030
RHOE_10.05_2014_1	46	4240
RHOE_10.05_2014_1	61	4290
RHOE_10.05_2014_1	53	5820
RHOE_10.05_2014_2	10	70
RHOE_10.05_2014_2	6	90
RHOE_10.05_2014_2	4	720
RHOE_10.05_2014_2	1	1220
RHOE_10.05_2014_2	3	1520
RHOE_10.05_2014_2	4	1610
RHOE_10.05_2014_2	18	1660
RHOE_10.05_2014_2	25	1860
RHOE_10.05_2014_2	9	1980
RHOE_10.05_2014_2	19	2030
RHOE_10.05_2014_2	32	4240
RHOE_10.05_2014_2	42	4290
RHOE_10.05_2014_2	9	5820
RHOE_10.06_1995_1	5	1220
RHOE_10.06_1995_1	11	1840
RHOE_10.06_1995_1	22	1860
RHOE_10.06_1995_1	5	2030
RHOE_10.06_1995_1	7	4240
RHOE_10.06_1995_1	4	4290
RHOE_10.06_1995_1	1	5190
RHOE_10.06_1995_1	24	5820
RHOE_10.06_1997_1	19	1860
RHOE_10.06_1998_1	2	90
RHOE_10.06_1998_1	1	720
RHOE_10.06_1998_1	1	1220
RHOE_10.06_1998_1	1	1980
RHOE_10.06_1998_1	10	2030
RHOE_10.06_1998_1	7	4290
RHOE_10.06_1999_1	3	90
RHOE_10.06_1999_1	20	720
RHOE_10.06_1999_1	1	1220
RHOE_10.06_1999_1	8	1840
RHOE_10.06_1999_1	34	1860
RHOE_10.06_1999_1	12	2030
RHOE_10.06_1999_1	1	4240
RHOE_10.06_1999_1	7	4290
RHOE_10.06_1999_1	1	5820
RHOE_10.06_1999_1	1	5920
RHOE_10.06_2000_1	1	90
RHOE_10.06_2000_1	4	720
RHOE_10.06_2000_1	2	1840
RHOE_10.06_2000_1	44	1860
RHOE_10.06_2000_1	1	1980
RHOE_10.06_2000_1	1	4070
RHOE_10.06_2000_1	4	4240
RHOE_10.06_2000_1	23	4290
RHOE_10.06_2000_1	1	5900
RHOE_10.06_2000_1	2	5920
RHOE_10.06_2001_1	1	720
RHOE_10.06_2001_1	3	1840
RHOE_10.06_2001_1	140	1860
RHOE_10.06_2001_1	1	4070
RHOE_10.06_2001_1	3	4240
RHOE_10.06_2001_1	30	5820
RHOE_10.06_2001_1	4	5900
RHOE_10.06_2001_1	3	5920
RHOE_10.06_2001_1	1	20800
RHOE_10.06_2003_1	2	720
RHOE_10.06_2003_1	4	1220
RHOE_10.06_2003_1	44	1840
RHOE_10.06_2003_1	48	1860
RHOE_10.06_2003_1	2	4070
RHOE_10.06_2003_1	3	4240
RHOE_10.06_2003_1	1	4290
RHOE_10.06_2003_1	8	5190
RHOE_10.06_2003_1	1	5530
RHOE_10.06_2003_1	450	5820
RHOE_10.06_2003_1	45	5900
RHOE_10.06_2003_1	1	5920
RHOE_10.06_2005_1	3	720
RHOE_10.06_2005_1	2	1220
RHOE_10.06_2005_1	8	1660
RHOE_10.06_2005_1	4	1840
RHOE_10.06_2005_1	46	1860
RHOE_10.06_2005_1	11	4240
RHOE_10.06_2005_1	5	5820
RHOE_10.06_2005_1	5	5920
RHOE_10.06_2006_1	2	70
RHOE_10.06_2006_1	7	720
RHOE_10.06_2006_1	2	1220
RHOE_10.06_2006_1	9	1660
RHOE_10.06_2006_1	39	1840
RHOE_10.06_2006_1	12	1860
RHOE_10.06_2006_1	3	4070
RHOE_10.06_2006_1	14	4240
RHOE_10.06_2006_1	17	4930
RHOE_10.06_2006_1	9	5190
RHOE_10.06_2006_11	1	720
RHOE_10.06_2006_11	1	1220
RHOE_10.06_2006_11	24	1860
RHOE_10.06_2006_11	2	4240
RHOE_10.06_2006_11	1	5190
RHOE_10.06_2006_11	21	5820
RHOE_10.06_2006_11	1	20800
RHOE_10.06_2006_12	3	90
RHOE_10.06_2006_12	1	1220
RHOE_10.06_2006_12	29	1860
RHOE_10.06_2006_12	5	4240
RHOE_10.06_2006_12	7	4290
RHOE_10.06_2007_1	3	90
RHOE_10.06_2007_1	2	720
RHOE_10.06_2007_1	1	1220
RHOE_10.06_2007_1	1	1520
RHOE_10.06_2007_1	1	1610
RHOE_10.06_2007_1	3	1660
RHOE_10.06_2007_1	4	1820
RHOE_10.06_2007_1	39	1860
RHOE_10.06_2007_1	1	2030
RHOE_10.06_2007_1	1	4240
RHOE_10.06_2007_1	21	4290
RHOE_10.06_2007_1	5	5820
RHOE_10.06_2007_2	3	90
RHOE_10.06_2007_2	1	720
RHOE_10.06_2007_2	1	1220
RHOE_10.06_2007_2	2	1520
RHOE_10.06_2007_2	1	1610
RHOE_10.06_2007_2	10	1660
RHOE_10.06_2007_2	25	1860
RHOE_10.06_2007_2	3	2030
RHOE_10.06_2007_2	5	4240
RHOE_10.06_2007_2	35	4290
RHOE_10.06_2007_2	1	5820
RHOE_10.06_2010_1	1	720
RHOE_10.06_2010_1	55	1660
RHOE_10.06_2010_1	22	1860
RHOE_10.06_2011_11	2	90
RHOE_10.06_2011_11	1	720
RHOE_10.06_2011_11	1	1220
RHOE_10.06_2011_11	15	1610
RHOE_10.06_2011_11	9	1860
RHOE_10.06_2011_11	2	4290
RHOE_10.06_2011_12	1	720
RHOE_10.06_2011_12	2	1220
RHOE_10.06_2011_12	27	1860
RHOE_10.06_2011_12	2	4070
RHOE_10.06_2011_12	16	4290
RHOE_10.06_2012_1	1	90
RHOE_10.06_2012_1	3	720
RHOE_10.06_2012_1	1	1220
RHOE_10.06_2012_1	22	1660
RHOE_10.06_2012_1	4	1840
RHOE_10.06_2012_1	40	1860
RHOE_10.06_2012_1	3	2030
RHOE_10.06_2012_1	1	4070
RHOE_10.06_2012_1	10	4240
RHOE_10.06_2012_1	2	5820
RHOE_10.06_2012_2	2	720
RHOE_10.06_2012_2	61	1860
RHOE_10.06_2012_2	3	2030
RHOE_10.06_2012_2	1	4070
RHOE_10.06_2012_2	9	4240
RHOE_10.06_2013_11	1	90
RHOE_10.06_2013_11	3	720
RHOE_10.06_2013_11	2	1220
RHOE_10.06_2013_11	10	1660
RHOE_10.06_2013_11	11	1840
RHOE_10.06_2013_11	23	1860
RHOE_10.06_2013_11	2	2030
RHOE_10.06_2013_11	4	4070
RHOE_10.06_2013_11	10	4240
RHOE_10.06_2013_11	5	4290
RHOE_10.06_2013_11	1	5190
RHOE_10.06_2013_11	2	5820
RHOE_10.06_2013_11	1	5910
RHOE_10.06_2013_12	5	720
RHOE_10.06_2013_12	1	1220
RHOE_10.06_2013_12	1	1840
RHOE_10.06_2013_12	41	1860
RHOE_10.06_2013_12	4	4070
RHOE_10.06_2013_12	10	4240
RHOE_10.06_2013_12	11	4290
RHOE_10.06_2013_12	2	5190
RHOE_10.06_2014_1	1	70
RHOE_10.06_2014_1	6	720
RHOE_10.06_2014_1	2	1220
RHOE_10.06_2014_1	2	1520
RHOE_10.06_2014_1	58	1660
RHOE_10.06_2014_1	106	1860
RHOE_10.06_2014_1	4	4070
RHOE_10.06_2014_1	12	4240
RHOE_10.06_2014_1	14	4290
RHOE_10.06_2014_1	1	5920
RHOE_10.06_2014_2	2	90
RHOE_10.06_2014_2	2	720
RHOE_10.06_2014_2	1	1520
RHOE_10.06_2014_2	90	1660
RHOE_10.06_2014_2	6	1820
RHOE_10.06_2014_2	3	4070
RHOE_10.06_2014_2	4	4240
RHOE_10.06_2014_2	16	4290
RHOE_10.06_2014_2	1	5920
RHOE_10.07_1995_1	4	1220
RHOE_10.07_1995_1	19	1860
RHOE_10.07_1995_1	32	2030
RHOE_10.07_1995_1	3	4240
RHOE_10.07_1995_1	32	4290
RHOE_10.07_1995_1	6	5820
RHOE_10.07_1996_1	1	90
RHOE_10.07_1996_1	1	1220
RHOE_10.07_1996_1	4	1860
RHOE_10.07_1996_1	2	2030
RHOE_10.07_1996_1	15	4290
RHOE_10.07_1997_1	2	1860
RHOE_10.07_1997_1	18	4290
RHOE_10.07_1998_1	3	90
RHOE_10.07_1998_1	1	720
RHOE_10.07_1998_1	27	1860
RHOE_10.07_1998_1	6	4240
RHOE_10.07_1998_1	25	4290
RHOE_10.07_1998_1	3	5820
RHOE_10.07_1999_1	1	5180
RHOE_10.07_1999_1	8	5190
RHOE_10.07_2000_1	2	5180
RHOE_10.07_2000_1	6	5190
RHOE_10.07_2003_1	10	1860
RHOE_10.07_2004_1	2	90
RHOE_10.07_2004_1	8	720
RHOE_10.07_2004_1	36	1860
RHOE_10.07_2004_1	1	1940
RHOE_10.07_2004_1	4	2030
RHOE_10.07_2004_1	2	4240
RHOE_10.07_2004_1	44	4290
RHOE_10.07_2004_1	81	5820
RHOE_10.07_2005_1	5	90
RHOE_10.07_2005_1	1	720
RHOE_10.07_2005_1	2	1620
RHOE_10.07_2005_1	36	1660
RHOE_10.07_2005_1	5	1860
RHOE_10.07_2005_1	6	1980
RHOE_10.07_2005_1	13	2030
RHOE_10.07_2005_1	16	4240
RHOE_10.07_2005_1	14	4290
RHOE_10.07_2005_1	215	5820
RHOE_10.07_2006_1	31	720
RHOE_10.07_2006_11	4	90
RHOE_10.07_2006_11	30	720
RHOE_10.07_2006_11	5	1620
RHOE_10.07_2006_11	25	1660
RHOE_10.07_2006_11	7	1860
RHOE_10.07_2006_11	8	4240
RHOE_10.07_2006_11	19	4290
RHOE_10.07_2006_11	29	5820
RHOE_10.07_2006_12	6	90
RHOE_10.07_2006_12	8	720
RHOE_10.07_2006_12	5	1620
RHOE_10.07_2006_12	30	1660
RHOE_10.07_2006_12	27	1860
RHOE_10.07_2006_12	8	2030
RHOE_10.07_2006_12	19	4240
RHOE_10.07_2006_12	20	4290
RHOE_10.07_2006_12	34	5820
RHOE_10.07_2006_12	1	5910
RHOE_10.07_2007_1	3	90
RHOE_10.07_2007_1	16	720
RHOE_10.07_2007_1	1	1220
RHOE_10.07_2007_1	1	1520
RHOE_10.07_2007_1	1	1620
RHOE_10.07_2007_1	119	1660
RHOE_10.07_2007_1	1	1670
RHOE_10.07_2007_1	8	1860
RHOE_10.07_2007_1	5	1980
RHOE_10.07_2007_1	5	2030
RHOE_10.07_2007_1	6	4240
RHOE_10.07_2007_1	37	4290
RHOE_10.07_2007_1	33	5820
RHOE_10.07_2007_11	4	90
RHOE_10.07_2007_11	12	720
RHOE_10.07_2007_11	4	1620
RHOE_10.07_2007_11	114	1660
RHOE_10.07_2007_11	6	1980
RHOE_10.07_2007_11	50	5820
RHOE_10.07_2007_12	2	90
RHOE_10.07_2007_12	2	720
RHOE_10.07_2007_12	4	1620
RHOE_10.07_2007_12	71	1660
RHOE_10.07_2007_12	6	1980
RHOE_10.07_2007_12	4	2030
RHOE_10.07_2007_12	5	4240
RHOE_10.07_2007_12	5	4290
RHOE_10.07_2007_12	47	5820
RHOE_10.07_2007_12	1	5910
RHOE_10.07_2007_2	7	90
RHOE_10.07_2007_2	3	720
RHOE_10.07_2007_2	5	1620
RHOE_10.07_2007_2	30	1660
RHOE_10.07_2007_2	14	1860
RHOE_10.07_2007_2	2	1980
RHOE_10.07_2007_2	9	2030
RHOE_10.07_2007_2	13	4240
RHOE_10.07_2007_2	26	4290
RHOE_10.07_2007_2	34	5820
RHOE_10.07_2008_1	5	90
RHOE_10.07_2008_1	1	1220
RHOE_10.07_2008_1	163	1660
RHOE_10.07_2008_1	20	1860
RHOE_10.07_2008_1	7	1980
RHOE_10.07_2008_1	16	2030
RHOE_10.07_2008_1	21	4240
RHOE_10.07_2008_1	31	4290
RHOE_10.07_2008_1	54	5820
RHOE_10.07_2008_11	2	90
RHOE_10.07_2008_11	7	720
RHOE_10.07_2008_11	2	1520
RHOE_10.07_2008_11	7	1630
RHOE_10.07_2008_11	39	1660
RHOE_10.07_2008_11	2	1670
RHOE_10.07_2008_11	17	1860
RHOE_10.07_2008_11	2	1980
RHOE_10.07_2008_11	9	4240
RHOE_10.07_2008_11	13	4290
RHOE_10.07_2008_11	69	5820
RHOE_10.07_2008_2	5	90
RHOE_10.07_2008_2	10	720
RHOE_10.07_2008_2	1	1220
RHOE_10.07_2008_2	1	1520
RHOE_10.07_2008_2	9	1620
RHOE_10.07_2008_2	126	1660
RHOE_10.07_2008_2	2	1860
RHOE_10.07_2008_2	2	1940
RHOE_10.07_2008_2	21	1980
RHOE_10.07_2008_2	19	2030
RHOE_10.07_2008_2	17	4240
RHOE_10.07_2008_2	17	4290
RHOE_10.07_2008_2	27	5820
RHOE_10.07_2009_1	3	90
RHOE_10.07_2009_1	4	720
RHOE_10.07_2009_1	2	1520
RHOE_10.07_2009_1	48	1610
RHOE_10.07_2009_1	4	1620
RHOE_10.07_2009_1	30	1860
RHOE_10.07_2009_1	11	1980
RHOE_10.07_2009_1	18	2030
RHOE_10.07_2009_1	7	4240
RHOE_10.07_2009_1	51	4290
RHOE_10.07_2009_1	30	5820
RHOE_10.07_2009_2	2	90
RHOE_10.07_2009_2	1	720
RHOE_10.07_2009_2	1	1520
RHOE_10.07_2009_2	1	1610
